site_id,region,beach_name,beaches,previous_visit_start_date,next_visit_start_date,match_quality,site_review_reason,scope,split_id,actual_repollution_kg_per_day,predicted_repollution_kg_per_day_extra_trees,actual_positive_repollution
93,ΦΟΛΕΓΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΝΙΚΌΛΑΟΣ,ΦΟΛΈΓΑΝΔΡΟΣ ΠΑΡΑΛΊΑ 3,2019-10-03,2024-05-13,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.001710128751342278,0
95,ΦΟΛΕΓΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΚΆΤΕΡΓΟ,ΦΟΛΈΓΑΝΔΡΟΣ ΠΑΡΑΛΊΑ 7,2019-10-03,2024-05-13,canonical_high,multiple_special_numbers,strict,1,0.0,0.0003621176434380811,0
97,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΡΆΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 2,2019-10-11,2023-04-03,canonical_high,ok,strict,1,0.0566929133858267,0.05830169400742258,1
98,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΥΒΙΑΝΉ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 3,2019-10-12,2023-04-16,canonical_high,ok,strict,1,0.0686427457098284,0.2121009165450262,1
126,ΚΡΗΤΗ,,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 31,2019-10-19,2023-02-16,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.008724284226469954,0
132,ΚΡΗΤΗ,,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 37,2019-10-19,2023-02-16,canonical_high,multiple_special_numbers,strict,1,0.09375,0.018983400312961297,1
135,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΙΌΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 41,2019-10-20,2023-02-16,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.09156384271929743,0
155,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΌΓΕΡΟΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 61,2019-10-27,2023-02-15,canonical_high,multiple_special_numbers,strict,1,0.0,0.0005580435201135824,0
160,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 66,2019-10-27,2023-02-13,canonical_high,ok,strict,1,0.4589211618257261,0.32787489092991584,1
183,ΚΡΗΤΗ,,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 89,2019-10-29,2023-04-21,canonical_high,ok,strict,1,0.0393700787401574,0.03273741362654972,1
193,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΙΓΛΙΣΤΉΡΙ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 99,2019-10-30,2023-02-14,canonical_high,multiple_special_numbers,strict,1,0.0,0.0,0
237,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΕΣ ΠΛΆΚΕΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 142,2019-11-04,2023-02-11,canonical_high,ok,strict,1,0.0,0.004654729859249444,0
239,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΑΤΕΊΑ ΠΕΡΆΜΑΤΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 144,2019-11-04,2023-02-11,canonical_high,ok,strict,1,0.0,0.03188891813393194,0
241,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΟΝΟΎΦΡΙΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 146,2019-11-04,2023-02-11,canonical_high,ok,strict,1,0.0,0.013540425547081864,0
246,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΑΝΤΟΎΝΙ,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 11,2019-12-21,2023-05-07,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.029392040258952666,0
246,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΟΥΤΣΟΎΝΙ,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 168,2023-05-07,2024-06-30,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.01394864395975721,0
252,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΕΠΡΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 158,2019-11-05,2023-02-11,canonical_high,multiple_special_numbers,strict,1,0.0,0.000237062023283645,0
255,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΛΑΜΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 161,2019-11-05,2023-02-11,canonical_medium,coordinate_spread_100_250m,strict,1,0.0,0.0008154808443190562,0
257,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΕΛΥΓΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 164,2019-11-05,2023-02-10,canonical_high,ok,strict,1,0.0,0.015995549225419806,0
277,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΡΑΚΗΝΌΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 187,2019-11-07,2023-02-10,canonical_medium,coordinate_spread_100_250m,strict,1,0.0,0.024104815786275442,0
298,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΑΤΖΗΒΌΛΑΚΑΣ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 208,2019-11-11,2023-02-18,canonical_medium,coordinate_spread_100_250m,strict,1,0.3573221757322176,0.1894173628415968,1
302,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΓΙΟΎ ΜΆΤΙ | ΠΑΡΑΛΊΑ ΦΡΆΓΚΟΥ ΜΝΉΜΑ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 212 | ΧΡΥΣΉ ΠΑΡΑΛΊΑ 213,2019-11-11,2023-02-09,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.03566635516514773,0
316,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΗΓΆΔΙ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 228,2019-11-13,2023-02-03,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.05087560946341113,0
318,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΜΈΛΕΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 230,2019-11-13,2023-02-03,canonical_high,ok,strict,1,0.0,0.05312610388335036,0
330,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΑΥΡΟΜΟΥΡΊ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 246,2019-11-16,2023-02-04,canonical_high,multiple_special_numbers,strict,1,0.0,0.00878875876687557,0
331,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 247,2019-11-16,2023-02-04,canonical_high,ok,strict,1,0.0,0.018251895248596165,0
342,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΛΊΣΜΑΤΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 260 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 261,2019-11-17,2023-02-04,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.001060423054704498,0
349,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΧΙΜΑΔΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 268 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 269,2019-11-21,2023-03-08,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.14388535016238643,0
350,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 270,2019-11-21,2023-03-08,canonical_high,ok,strict,1,0.0399002493765586,0.05229714850146235,1
382,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΑΝΤΏΝΙΟΣ | ΠΑΡΑΛΊΑ ΛΑΓΚΑΔΆΚΙ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 306 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 307,2019-11-28,2023-03-21,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.03921895434828625,0
390,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΠΗΛΙΆ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 318,2019-11-30,2023-03-21,canonical_high,ok,strict,1,0.0,0.04667139188971061,0
418,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 353,2019-12-04,2023-03-30,canonical_high,ok,strict,1,0.1039603960396039,0.18232591448275187,1
422,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΒΟΣΤΆΣΙ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 357,2019-12-05,2023-03-27,canonical_high,multiple_special_numbers,strict,1,0.0,0.07123824871675472,0
425,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΟΥΚΊΣΤΡΕΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 362,2019-12-06,2023-04-02,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.017024603307768463,0
432,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΜΑΡΌΛΑ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 370,2019-12-08,2023-03-30,canonical_high,ok,strict,1,0.2144039735099338,0.032049800080508714,1
451,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΚΥΡΙΑΚΟΥΛΟΎ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 5,2019-12-17,2023-04-24,canonical_high,multiple_special_numbers,strict,1,0.0,0.018594527692025725,0
456,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΦΥΡΉ ΆΜΜΟΣ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 10,2019-12-18,2023-04-22,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.021185571673045644,0
529,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΙΠΑΡΙΣΣΟΎ | ΠΑΡΑΛΊΑ ΣΑΡΑΛΙΜΑΝΉ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 59 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 60,2019-12-31,2023-05-01,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.028759244042728,0.013697808403687955,1
530,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΈΞΩ ΚΑΠΊ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 61,2019-12-31,2023-05-01,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0345110928512736,0.00960770095893853,1
530,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΈΞΩ ΚΑΠΟΊ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 110,2023-05-01,2024-06-22,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.030386755768235286,0
532,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 63,2019-12-31,2023-05-01,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.2235004108463434,0.06008743689904118,1
532,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 109,2023-05-01,2024-06-22,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.2607655502392344,0.2566229375081826,1
534,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΜΙΚΡΌ ΜΑΡΜΆΡΙ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 65,2019-12-31,2023-04-30,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.03814692533121623,0
534,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΜΙΚΡΌ ΜΑΜΆΡΙ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 104,2023-04-30,2024-06-22,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.01789270945510548,0
536,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΑΘΉ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 67,2020-01-01,2023-04-26,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.06523534269199,0.003796577906461287,1
536,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΑΘΎ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 4 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 5,2023-04-26,2024-06-25,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.0,0.05622707086199447,0
540,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΑΝΤΡΌΓΥΑΛΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 71,2020-01-01,2023-04-26,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.0023837930404183275,0
540,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΑΝΤΡΌΓΙΑΛΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 10,2023-04-26,2024-06-25,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.01801264977817772,0
573,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΆΣΠΕΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 106,2020-01-10,2023-04-29,canonical_high,multiple_regions,strict,1,0.0,0.01355091521150275,0
579,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΑΜΠΕΛΆΚΙΑ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 112,2020-01-11,2023-05-09,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.0,0.06874562803426112,0
637,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΒΡΕΛΛΌΣ,ΣΠΈΤΣΕΣ ΠΑΡΑΛΊΑ 3,2020-01-22,2023-05-24,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.0,0.04875451114612709,0
668,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΥ ΚΥΠΡΙΑΝΟΎ,ΎΔΡΑ ΠΑΡΑΛΊΑ 37,2020-01-28,2023-05-31,canonical_medium,multiple_regions,strict,1,0.1148482362592288,0.05187173127439573,1
668,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΚΥΠΡΙΑΝΌΣ,ΎΔΡΑ ΠΑΡΑΛΊΑ 82,2023-05-31,2025-10-17,canonical_medium,multiple_regions,strict,1,0.0,0.08064937767797525,0
690,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΑΙΓΙΝΉΤΙΣΣΑ,ΑΊΓΙΝΑ ΠΑΡΑΛΊΑ 59,2020-02-01,2023-08-18,canonical_high,multiple_special_numbers; multiple_regions,strict,1,0.0309119010819165,0.05547630335315216,1
722,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΛΙΜΝΙΏΝΑΣ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 22,2020-02-14,2026-01-28,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.0,0.001252714598747801,0
931,ΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΣΤΕΝΌ,ΆΝΔΡΟΣ ΠΑΡΑΛΊΑ 25,2020-04-01,2025-12-04,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,strict,1,0.0,0.039235309742608394,0
940,ΚΕΑ,ΠΑΡΑΛΊΑ ΆΒΥΘΟΥ,ΚΈΑ ΠΑΡΑΛΊΑ 2,2020-04-11,2020-05-19,canonical_high,multiple_regions,strict,1,0.6578947368421053,0.28664618258014896,1
944,ΚΕΑ,ΠΑΡΑΛΊΑ ΦΡΈΑΣ,ΚΈΑ ΠΑΡΑΛΊΑ 6,2020-04-11,2020-05-18,canonical_high,multiple_regions,strict,1,0.2972972972972973,0.40280213439820434,1
946,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΑΣΤΕΛΆΚΙΑ,ΚΈΑ ΠΑΡΑΛΊΑ 10 | ΚΈΑ ΠΑΡΑΛΊΑ 11,2020-04-12,2020-05-18,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.25,0.7911020271331088,1
947,ΚΕΑ,ΠΑΡΑΛΊΑ ΠΙΣΣΈΣ,ΚΈΑ ΠΑΡΑΛΊΑ 12,2020-04-12,2020-05-17,canonical_high,multiple_regions,strict,1,0.0,1.6519804282977144,0
949,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΑΛΌΓΙΡΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 14,2020-04-12,2020-05-17,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.3142857142857143,0.9073708883754332,1
949,ΚΕΑ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΚΑΛΟΓΊΡΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 39,2020-05-17,2024-04-23,canonical_medium,multiple_special_numbers; multiple_regions,strict,1,0.0,0.0031350191702643644,0
959,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΑΣΤΡΙΑΝΊ,ΚΈΑ ΠΑΡΑΛΊΑ 24,2020-04-13,2020-05-12,canonical_high,multiple_regions,strict,1,5.689655172413793,1.4905419570630491,1
959,ΚΕΑ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΚΑΣΤΡΙΑΝΉ,ΚΈΑ ΠΑΡΑΛΊΑ 11,2020-05-12,2024-04-21,canonical_high,multiple_regions,strict,1,0.1118055555555555,0.04694938881400726,1
970,ΚΕΑ,ΠΑΡΑΛΊΑ ΣΤΕΦΆ,ΚΈΑ ΠΑΡΑΛΊΑ 35,2020-04-17,2020-05-10,canonical_high,multiple_regions,strict,1,3.608695652173913,2.99237503101956,1
979,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΕΙΡΉΝΗ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 8,2020-04-17,2020-05-01,canonical_high,multiple_regions,strict,1,10.214285714285714,2.682038968376988,1
980,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΛΙΒΑΔΆΚΗ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 9,2020-04-18,2020-05-02,canonical_high,multiple_regions,strict,1,10.5,1.6611921644627425,1
980,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΛΙΒΑΔΆΚΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 13,2020-05-02,2024-04-18,canonical_high,multiple_regions,strict,1,0.0,0.1079771420344719,0
982,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΛΑΝΚΟΎΣΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 12,2020-04-18,2020-05-03,canonical_high,multiple_regions,strict,1,0.0,0.956241903774163,0
982,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΛΑΝΚΟΎΣΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 19,2020-05-03,2024-04-18,canonical_high,multiple_regions,strict,1,0.0,0.00014721116982033275,0
984,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΖΑΓΚΆΚΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 14,2020-04-18,2020-05-03,canonical_high,multiple_special_numbers; multiple_regions,strict,1,0.5333333333333333,0.4900952827751489,1
987,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΛΕΦΚΈΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 17,2020-04-18,2020-05-03,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.0,0.6922828603508671,0
987,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΛΕΦΚΈΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 23,2020-05-03,2024-04-18,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.0,0.00011679973251930811,0
988,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΛΙΟΤΡΊΒΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 18,2020-04-18,2020-05-03,canonical_high,multiple_regions,strict,1,3.066666666666667,0.4062359885265528,1
988,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΛΙΟΤΡΙΒΊ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 24,2020-05-03,2024-04-18,canonical_high,multiple_regions,strict,1,0.0,0.01148496054470084,0
990,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΑΝΤΏΝΙΔΕΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 20,2020-04-18,2020-05-04,canonical_high,multiple_regions,strict,1,0.5625,0.38629366170525864,1
992,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΝΙΚΌΛΑΟΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 22,2020-04-19,2020-05-04,canonical_high,multiple_regions,strict,1,0.0,0.6344320738433606,0
995,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΓΑΪΔΟΥΡΌΜΑΝΤΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 25,2020-04-19,2020-05-04,canonical_high,multiple_regions,strict,1,0.5333333333333333,0.6117905392112406,1
999,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΣΤΊΦΟ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 29,2020-04-19,2020-05-06,canonical_high,multiple_regions,strict,1,0.7058823529411765,3.6727472797102654,1
1038,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΕΙΡΉΝΗ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 12,2020-05-02,2024-04-18,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,strict,1,0.0124395300621976,0.016066533874482463,1
1053,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 49,2020-05-05,2024-04-17,canonical_high,multiple_regions,strict,1,0.0,0.07468065410438147,0
